iso_code,continent,location,date,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_AFR,,Africa,5/25/2021,,,,,,,,,,29272846,22769168,6983446,,854527,613143,2.05,1.6,0.49,,430,466614,0.033,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,5/26/2021,,,,,,,,,,29659348,23002547,7112926,,624137,597591,2.08,1.61,0.5,,419,448165,0.031,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,5/27/2021,,,,,,,,,,29882000,23189766,7136486,,644842,594508,2.09,1.63,0.5,,417,438972,0.031,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,5/28/2021,,,,,,,,,,30063329,23332951,7174630,,604704,587591,2.11,1.64,0.5,,412,424652,0.03,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,5/29/2021,,,,,,,,,,30663011,23858761,7229614,,523922,595143,2.15,1.67,0.51,,417,413998,0.029,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,5/30/2021,,,,,,,,,,30985815,24062769,7296977,,498996,604747,2.17,1.69,0.51,,424,399700,0.028,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,5/31/2021,,,,,,,,,,33013477,24926439,8432047,,551755,614697,2.31,1.75,0.59,,431,392130,0.027,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/1/2021,,,,,,,,,,33811824,25482397,8669747,,617777,580875,2.37,1.79,0.61,,407,355597,0.025,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/2/2021,,,,,,,,,,34313737,25770563,8853952,,625440,581057,2.41,1.81,0.62,,407,347837,0.024,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/3/2021,,,,,,,,,,34777443,26112569,8974842,,702205,590077,2.44,1.83,0.63,,414,351053,0.025,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/4/2021,,,,,,,,,,35024406,26232053,9103131,,441370,566606,2.45,1.84,0.64,,397,332544,0.023,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/5/2021,,,,,,,,,,35258269,26347761,9179236,,362064,543351,2.47,1.85,0.64,,381,316662,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/6/2021,,,,,,,,,,35499875,26396544,9372059,,469933,539062,2.49,1.85,0.66,,378,312872,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/7/2021,,,,,,,,,,36082955,26676319,9675364,,541923,537521,2.53,1.87,0.68,,377,307711,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/8/2021,,,,,,,,,,37188892,27215521,10230768,,828274,567452,2.61,1.91,0.72,,398,315453,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/9/2021,,,,,,,,,,38220307,27820572,10657132,,714785,580077,2.68,1.95,0.75,,407,309525,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/10/2021,,,,,,,,,,38836032,28077162,11002402,,641170,571357,2.72,1.97,0.77,,400,284584,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/11/2021,,,,,,,,,,39209078,28231006,11221604,,598307,594018,2.75,1.98,0.79,,416,286202,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/12/2021,,,,,,,,,,39520074,28413979,11341272,,357924,593389,2.77,1.99,0.79,,416,283645,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/13/2021,,,,,,,,,,39608060,28458376,11367224,,492597,596588,2.78,1.99,0.8,,418,282398,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/14/2021,,,,,,,,,,40472051,28860050,11826935,,552425,598047,2.84,2.02,0.83,,419,282250,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/15/2021,,,,,,,,,,41466546,29125535,12539755,,606087,566265,2.91,2.04,0.88,,397,265099,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/16/2021,,,,,,,,,,41795578,29244880,12739901,,473542,531760,2.93,2.05,0.89,,373,248202,0.017,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/17/2021,,,,,,,,,,42179059,29389014,12979248,,612002,527557,2.96,2.06,0.91,,370,251835,0.018,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/18/2021,,,,,,,,,,42520531,29506176,13203558,,556967,521648,2.98,2.07,0.93,,366,253406,0.018,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/19/2021,,,,,,,,,,42651690,29541101,13290305,,368189,523113,2.99,2.07,0.93,,367,256525,0.018,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/20/2021,,,,,,,,,,43315836,30098810,13396618,,601697,538700,3.04,2.11,0.94,,378,275593,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/21/2021,,,,,,,,,,44038203,30444446,13773349,,614388,547553,3.09,2.13,0.97,,384,283791,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/22/2021,,,,,,,,,,44160883,30509159,13823958,,551744,539790,3.1,2.14,0.97,,378,296808,0.021,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/23/2021,,,,,,,,,,44801997,30909025,14022864,,530569,547936,3.14,2.17,0.98,,384,319295,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/24/2021,,,,,,,,,,46139681,31702143,14566440,,566475,541432,3.23,2.22,1.02,,379,322795,0.023,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/25/2021,,,,,,,,,,46505062,31895057,14738907,,582954,545146,3.26,2.24,1.03,,382,327342,0.023,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/26/2021,,,,,,,,,,46700046,31954274,14863481,,366834,544953,3.27,2.24,1.04,,382,324564,0.023,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/27/2021,,,,,,,,,,46983983,32145559,14955922,,479107,527440,3.29,2.25,1.05,,370,316956,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/28/2021,,,,,,,,,,47874526,32594093,15364225,,401239,496989,3.36,2.28,1.08,,348,296462,0.021,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/29/2021,,,,,,,,,,48142113,32770029,15450256,,560536,498247,3.37,2.3,1.08,,349,286776,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,6/30/2021,,,,,,,,,,48664662,33058603,15683683,,612623,509971,3.41,2.32,1.1,,357,281925,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/1/2021,,,,,,,,,,49084712,33270436,15762643,,553028,508052,3.44,2.33,1.1,,356,280467,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/2/2021,,,,,,,,,,49245678,33359665,15829509,,437729,487302,3.45,2.34,1.11,,342,274300,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/3/2021,,,,,,,,,,49524849,33567397,15864814,,375032,488470,3.47,2.35,1.11,,342,281895,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/4/2021,,,,,,,,,,49901604,33734678,16043230,,410878,478722,3.5,2.36,1.12,,336,271483,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/5/2021,,,,,,,,,,50939231,34324823,16473540,,490615,491491,3.57,2.41,1.15,,344,291280,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/6/2021,,,,,,,,,,51379966,34636399,16587472,,462429,477476,3.6,2.43,1.16,,335,294632,0.021,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/7/2021,,,,,,,,,,51641882,34816728,16687675,,557713,469628,3.62,2.44,1.17,,329,283391,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/8/2021,,,,,,,,,,52257385,34989881,17525832,,537232,467376,3.66,2.45,1.23,,328,270072,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/9/2021,,,,,,,,,,52552375,35193060,17639747,,560889,484970,3.68,2.47,1.24,,340,274198,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/10/2021,,,,,,,,,,52672280,35272659,17666560,,364388,483451,3.69,2.47,1.24,,339,264819,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/11/2021,,,,,,,,,,52770553,35345253,17692239,,408337,483086,3.7,2.48,1.24,,339,259931,0.018,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/12/2021,,,,,,,,,,54370724,36055504,18558618,,718810,515686,3.81,2.53,1.3,,361,265904,0.019,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/13/2021,,,,,,,,,,54935857,36429856,18779230,,722492,552839,3.85,2.55,1.32,,387,281475,0.02,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/14/2021,,,,,,,,,,55237342,36599976,18910595,,778768,584417,3.87,2.57,1.33,,410,315541,0.022,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/15/2021,,,,,,,,,,56501839,37443435,19327655,,1066776,660068,3.96,2.62,1.35,,463,383596,0.027,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/16/2021,,,,,,,,,,56615826,37519051,19366026,,316408,625139,3.97,2.63,1.36,,438,367479,0.026,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/17/2021,,,,,,,,,,56798284,37647144,19420392,,313128,617820,3.98,2.64,1.36,,433,369759,0.026,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/18/2021,,,,,,,,,,57064944,37822779,19509647,,261409,596825,4,2.65,1.37,,418,365278,0.026,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/19/2021,,,,,,,,,,58370967,38559285,20108219,,743016,600288,4.09,2.7,1.41,,421,381338,0.027,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/20/2021,,,,,,,,,,58726324,38814424,20231707,,564460,577708,4.12,2.72,1.42,,405,371477,0.026,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/21/2021,,,,,,,,,,58813194,38880894,20246776,,680305,563646,4.12,2.73,1.42,,395,367054,0.026,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/22/2021,,,,,,,,,,59876939,39637542,20693299,,713791,513218,4.2,2.78,1.45,,360,333139,0.023,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/23/2021,,,,,,,,,,60247707,39917571,20841487,,542756,545552,4.22,2.8,1.46,,382,358127,0.025,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/24/2021,,,,,,,,,,60494809,40074282,20934143,,294622,542909,4.24,2.81,1.47,,381,359348,0.025,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/25/2021,,,,,,,,,,61184510,40442622,21281011,,322722,551667,4.29,2.83,1.49,,387,368304,0.026,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/26/2021,,,,,,,,,,62052214,40865863,21482032,,903333,574570,4.35,2.86,1.51,,403,387308,0.027,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/27/2021,,,,,,,,,,62978566,41740008,21875666,,1076962,647781,4.41,2.93,1.53,,454,449992,0.032,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/28/2021,,,,,,,,,,63729228,42306987,22035180,,1152581,715252,4.47,2.97,1.54,,501,508319,0.036,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/29/2021,,,,,,,,,,64816684,43143301,22487338,,1147327,777189,4.54,3.02,1.58,,545,561183,0.039,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/30/2021,,,,,,,,,,65259221,43436826,22627623,,665770,794759,4.57,3.04,1.59,,557,573547,0.04,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,7/31/2021,,,,,,,,,,65426371,43565968,22665631,,502558,824466,4.59,3.05,1.59,,578,593989,0.042,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/1/2021,,,,,,,,,,66006115,43725542,22833346,,424121,838949,4.63,3.06,1.6,,588,603198,0.042,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/2/2021,,,,,,,,,,66841904,44396494,23160177,,728696,814002,4.68,3.11,1.62,,571,588195,0.041,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/3/2021,,,,,,,,,,69024922,45907067,23939509,,1794089,916450,4.84,3.22,1.68,,642,644914,0.045,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/4/2021,,,,,,,,,,69456317,46198560,23959510,,846319,872695,4.87,3.24,1.68,,612,602257,0.042,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/5/2021,,,,,,,,,,70451773,46785160,24409646,,817352,825559,4.94,3.28,1.71,,579,559720,0.039,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/6/2021,,,,,,,,,,70846290,47010859,24578464,,882038,856456,4.97,3.29,1.72,,600,578274,0.041,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/7/2021,,,,,,,,,,71238941,47272050,25102295,,656428,878436,4.99,3.31,1.76,,616,596509,0.042,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/8/2021,,,,,,,,,,71949743,47853640,25485480,,604332,904178,5.04,3.35,1.79,,634,622781,0.044,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/9/2021,,,,,,,,,,73792274,49221904,25966877,,1075179,965773,5.17,3.45,1.82,,677,668027,0.047,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/10/2021,,,,,,,,,,74400094,49587594,26304491,,696751,806996,5.21,3.48,1.84,,566,563788,0.04,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/11/2021,,,,,,,,,,74965873,49971920,26481864,,1194161,854668,5.25,3.5,1.86,,599,602181,0.042,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/12/2021,,,,,,,,,,76527694,51008984,27109426,,1308667,922843,5.36,3.58,1.9,,647,653506,0.046,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/13/2021,,,,,,,,,,77485554,51827012,27295001,,898132,923126,5.43,3.63,1.91,,647,659445,0.046,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/14/2021,,,,,,,,,,77742841,52019730,27403177,,637604,918422,5.45,3.65,1.92,,644,652781,0.046,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/15/2021,,,,,,,,,,78071154,52243025,27577376,,853543,952008,5.47,3.66,1.93,,667,678290,0.048,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/16/2021,,,,,,,,,,80687066,53970906,28638137,,1392166,997289,5.66,3.78,2.01,,699,699712,0.049,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/17/2021,,,,,,,,,,81491040,54328536,29089148,,1596908,1125883,5.71,3.81,2.04,,789,746272,0.052,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/18/2021,,,,,,,,,,82876613,55077531,29892570,,1553153,1177170,5.81,3.86,2.1,,825,737217,0.052,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/19/2021,,,,,,,,,,84588280,55928499,30812305,,1589715,1217317,5.93,3.92,2.16,,853,722598,0.051,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/20/2021,,,,,,,,,,89933895,60148898,32201580,,1178241,1257336,6.3,4.22,2.26,,881,731338,0.051,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/21/2021,,,,,,,,,,90333264,60301362,32315419,,1187032,1335827,6.33,4.23,2.26,,936,756386,0.053,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/22/2021,,,,,,,,,,90994632,60539852,32543838,,925072,1346043,6.38,4.24,2.28,,943,737028,0.052,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/23/2021,,,,,,,,,,92120604,61236899,33167006,,1675298,1386487,6.46,4.29,2.32,,972,742257,0.052,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/24/2021,,,,,,,,,,93218220,61801871,33738797,,1859813,1424049,6.53,4.33,2.36,,998,770493,0.054,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/25/2021,,,,,,,,,,96254650,63944392,34825490,,1720743,1447987,6.75,4.48,2.44,,1015,800878,0.056,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/26/2021,,,,,,,,,,96388593,64150537,34851662,,1791416,1476806,6.76,4.5,2.44,,1035,829511,0.058,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/27/2021,,,,,,,,,,99538228,65929460,36356569,,1814658,1567715,6.98,4.62,2.55,,1099,873067,0.061,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/28/2021,,,,,,,,,,100211304,66379848,36554342,,1068036,1550725,7.02,4.65,2.56,,1087,871731,0.061,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/29/2021,,,,,,,,,,101629709,67261709,37393287,,1815310,1677898,7.12,4.71,2.62,,1176,958326,0.067,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/30/2021,,,,,,,,,,102207774,67658096,37670022,,1354318,1632042,7.16,4.74,2.64,,1144,939400,0.066,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,8/31/2021,,,,,,,,,,103603952,68497000,38291814,,1481548,1578006,7.26,4.8,2.68,,1106,914078,0.064,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/1/2021,,,,,,,,,,105819080,69976160,39236224,,1581445,1558105,7.42,4.9,2.75,,1092,894677,0.063,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/2/2021,,,,,,,,,,106231813,70191354,39428739,,1485059,1514336,7.45,4.92,2.76,,1061,872974,0.061,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/3/2021,,,,,,,,,,106847527,70534148,39688353,,1285781,1438783,7.49,4.94,2.78,,1008,840403,0.059,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/4/2021,,,,,,,,,,111317743,72296590,42360353,,1605813,1515611,7.8,5.07,2.97,,1062,868957,0.061,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/5/2021,,,,,,,,,,113550843,73927419,43128762,,1122068,1416575,7.96,5.18,3.02,,993,806175,0.057,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/6/2021,,,,,,,,,,115233348,74716110,43879895,,1953506,1502175,8.08,5.24,3.08,,1053,834282,0.058,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/7/2021,,,,,,,,,,115810254,75058567,44196477,,1081464,1445017,8.12,5.26,3.1,,1013,800693,0.056,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/8/2021,,,,,,,,,,116500886,75251005,44579901,,1108471,1377452,8.17,5.27,3.12,,965,759565,0.053,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/9/2021,,,,,,,,,,117943997,76002557,45310152,,1527306,1383488,8.27,5.33,3.18,,970,738536,0.052,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/10/2021,,,,,,,,,,119073387,76710475,46105347,,2088572,1498170,8.35,5.38,3.23,,1050,777984,0.055,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/11/2021,,,,,,,,,,120866826,77272943,46680454,,2047812,1561316,8.47,5.42,3.27,,1094,778705,0.055,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/12/2021,,,,,,,,,,123712154,78698810,46928118,,1396605,1600530,8.67,5.52,3.29,,1122,787390,0.055,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/13/2021,,,,,,,,,,124317061,79032460,47171532,,1277210,1503922,8.71,5.54,3.31,,1054,747870,0.052,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/14/2021,,,,,,,,,,127159308,80022007,49045113,,1349194,1542168,8.91,5.61,3.44,,1081,773123,0.054,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/15/2021,,,,,,,,,,128608925,81305026,49950502,,1171884,1551227,9.01,5.7,3.5,,1087,801989,0.056,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/16/2021,,,,,,,,,,130210526,82050942,50781375,,2247071,1654052,9.13,5.75,3.56,,1159,862526,0.06,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/17/2021,,,,,,,,,,130591738,82205865,50948760,,1338166,1546846,9.15,5.76,3.57,,1084,824604,0.058,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/18/2021,,,,,,,,,,131148588,82316505,51352675,,1311920,1441724,9.19,5.77,3.6,,1011,821958,0.058,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/19/2021,,,,,,,,,,133915991,83966107,52391718,,1351192,1435239,9.39,5.89,3.67,,1006,826344,0.058,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/20/2021,,,,,,,,,,134886389,84379764,53225062,,1465499,1462135,9.45,5.91,3.73,,1025,866638,0.061,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/21/2021,,,,,,,,,,135518118,84821352,53515386,,1488591,1482049,9.5,5.95,3.75,,1039,902730,0.063,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/22/2021,,,,,,,,,,138175685,86754885,54510862,,1525468,1532560,9.68,6.08,3.82,,1074,941733,0.066,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/23/2021,,,,,,,,,,141008950,88597131,54843944,,1667530,1449769,9.88,6.21,3.84,,1016,931498,0.065,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/24/2021,,,,,,,,,,141425664,88887086,54945951,,1291331,1443079,9.91,6.23,3.85,,1011,942691,0.066,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/25/2021,,,,,,,,,,142748373,89739536,56550762,,1253183,1434685,10.01,6.29,3.96,,1006,949101,0.067,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/26/2021,,,,,,,,,,143650802,90266517,56894120,,1435028,1446666,10.07,6.33,3.99,,1014,962872,0.067,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/27/2021,,,,,,,,,,146415175,91591963,58961357,,1520005,1454450,10.26,6.42,4.13,,1019,954263,0.067,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/28/2021,,,,,,,,,,147543534,92115017,59517715,,1323877,1430923,10.34,6.46,4.17,,1003,928068,0.065,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/29/2021,,,,,,,,,,147912295,92341909,59678069,,1258141,1392731,10.37,6.47,4.18,,976,901728,0.063,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,9/30/2021,,,,,,,,,,149777657,93629275,60335298,,1264760,1335189,10.5,6.56,4.23,,936,871856,0.061,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,10/1/2021,,,,,,,,,,150216634,93894642,60460828,,1378205,1347603,10.53,6.58,4.24,,945,880017,0.062,,,,,,,,,,,,,,,,,,,
